videoId,trackKey,trackId,pedestrianId,firstOffsetSeconds,lastOffsetSeconds,bestOffsetSeconds,firstObservedAt,lastObservedAt,firstTimestamp,lastTimestamp,bestTimestamp,sampleCount,roiQualifiedSampleCount,maxOcclusionClass,thumbnailPath,previewPath,appearanceSummary
cddc3f69,cddc3f69:80,acb0bc70,80,0.9,2.24,2.2,2025-01-23T13:00:00,2025-01-23T13:00:02,1:00:00 PM,1:00:02 PM,1:00:02 PM,3,1,2,storage/videos/processed/cddc3f69/tracks/track-80.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:85,9f1244f9,85,0.97,1.0,0.97,2025-01-23T13:00:00,2025-01-23T13:00:01,1:00:00 PM,1:00:01 PM,1:00:00 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-85.jpg,,"Representative crop suggests head region appears black, upper clothing appears red, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:87,0021aa0b,87,0.98,1.03,1.03,2025-01-23T13:00:00,2025-01-23T13:00:01,1:00:00 PM,1:00:01 PM,1:00:01 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-87.jpg,,"Representative crop suggests head region appears gray, upper clothing appears black, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:90,ea250077,90,1.0,1.22,1.15,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-90.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:91,bb3a1be0,91,1.0,1.03,1.02,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,1,storage/videos/processed/cddc3f69/tracks/track-91.jpg,,"Representative crop suggests head region appears gray, upper clothing appears pink, lower clothing appears gray. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:94,5d22d5fc,94,1.08,3.77,3.44,2025-01-23T13:00:01,2025-01-23T13:00:03,1:00:01 PM,1:00:03 PM,1:00:03 PM,3,0,2,storage/videos/processed/cddc3f69/tracks/track-94.jpg,,"Representative crop suggests head region appears gray, upper clothing appears black, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:98,73ca3946,98,1.12,1.12,1.12,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-98.jpg,,"Representative crop suggests head region appears gray, upper clothing appears black, lower clothing appears gray. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:101,a5b280cc,101,1.17,1.2,1.2,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-101.jpg,,"Representative crop suggests head region appears gray, upper clothing appears brown, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:108,dd2fcab2,108,1.25,1.82,1.82,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,2,storage/videos/processed/cddc3f69/tracks/track-108.jpg,,"Representative crop suggests head region appears orange, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:113,145ebf19,113,1.27,4.04,1.58,2025-01-23T13:00:01,2025-01-23T13:00:04,1:00:01 PM,1:00:04 PM,1:00:01 PM,4,1,2,storage/videos/processed/cddc3f69/tracks/track-113.jpg,,"Representative crop suggests head region appears orange, upper clothing appears orange, lower clothing appears black. Visibility shows heavy occlusion."
